task,setup,released_decision_acc,stacked_y_equals_3_param_default_stacked_y,stacked_pred|stacked_y|higher|tie=0,stacked_pred|stacked_y|higher|tie=0.5,stacked_pred|stacked_y|higher|tie=1,stacked_pred|stacked_y|lower|tie=0,stacked_pred|stacked_y|lower|tie=0.5,stacked_pred|stacked_y|lower|tie=1,stacked_pred|step_2_y|higher|tie=0,stacked_pred|step_2_y|higher|tie=0.5,stacked_pred|step_2_y|higher|tie=1,stacked_pred|step_2_y|lower|tie=0,stacked_pred|step_2_y|lower|tie=0.5,stacked_pred|step_2_y|lower|tie=1,stacked_pred|one_b_default_seed|higher|tie=0,stacked_pred|one_b_default_seed|higher|tie=0.5,stacked_pred|one_b_default_seed|higher|tie=1,stacked_pred|one_b_default_seed|lower|tie=0,stacked_pred|one_b_default_seed|lower|tie=0.5,stacked_pred|one_b_default_seed|lower|tie=1,stacked_pred|one_b_three_seed_mean|higher|tie=0,stacked_pred|one_b_three_seed_mean|higher|tie=0.5,stacked_pred|one_b_three_seed_mean|higher|tie=1,stacked_pred|one_b_three_seed_mean|lower|tie=0,stacked_pred|one_b_three_seed_mean|lower|tie=0.5,stacked_pred|one_b_three_seed_mean|lower|tie=1,step_2_pred|stacked_y|higher|tie=0,step_2_pred|stacked_y|higher|tie=0.5,step_2_pred|stacked_y|higher|tie=1,step_2_pred|stacked_y|lower|tie=0,step_2_pred|stacked_y|lower|tie=0.5,step_2_pred|stacked_y|lower|tie=1,step_2_pred|step_2_y|higher|tie=0,step_2_pred|step_2_y|higher|tie=0.5,step_2_pred|step_2_y|higher|tie=1,step_2_pred|step_2_y|lower|tie=0,step_2_pred|step_2_y|lower|tie=0.5,step_2_pred|step_2_y|lower|tie=1,step_2_pred|one_b_default_seed|higher|tie=0,step_2_pred|one_b_default_seed|higher|tie=0.5,step_2_pred|one_b_default_seed|higher|tie=1,step_2_pred|one_b_default_seed|lower|tie=0,step_2_pred|one_b_default_seed|lower|tie=0.5,step_2_pred|one_b_default_seed|lower|tie=1,step_2_pred|one_b_three_seed_mean|higher|tie=0,step_2_pred|one_b_three_seed_mean|higher|tie=0.5,step_2_pred|one_b_three_seed_mean|higher|tie=1,step_2_pred|one_b_three_seed_mean|lower|tie=0,step_2_pred|one_b_three_seed_mean|lower|tie=0.5,step_2_pred|one_b_three_seed_mean|lower|tie=1,matches_reference_convention,matched_by_any_convention
olmes_10_macro_avg,3_param-1_step,0.7866666666666666,False,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.19666666666666666,0.19666666666666666,0.19666666666666666,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.19666666666666666,0.19666666666666666,0.19666666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.21333333333333335,0.21333333333333335,0.21333333333333335,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.19666666666666666,0.19666666666666666,0.19666666666666666,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.19666666666666666,0.19666666666666666,0.19666666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.21333333333333335,0.21333333333333335,0.21333333333333335,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.17333333333333334,0.17333333333333334,0.17333333333333334,False,True
olmes_10_macro_avg,5_param-1_step-ai2,0.6633333333333333,False,0.68,0.68,0.68,0.32,0.32,0.32,0.68,0.68,0.68,0.32,0.32,0.32,0.6633333333333333,0.6633333333333333,0.6633333333333333,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.6633333333333333,0.6633333333333333,0.6633333333333333,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.68,0.68,0.68,0.32,0.32,0.32,0.68,0.68,0.68,0.32,0.32,0.32,0.6633333333333333,0.6633333333333333,0.6633333333333333,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.6633333333333333,0.6633333333333333,0.6633333333333333,0.33666666666666667,0.33666666666666667,0.33666666666666667,False,True
openbookqa,3_param-default,0.7333333333333333,True,0.73,0.735,0.74,0.26,0.265,0.27,0.73,0.735,0.74,0.26,0.265,0.27,0.73,0.735,0.74,0.26,0.265,0.27,0.7633333333333333,0.7633333333333333,0.7633333333333333,0.23666666666666666,0.23666666666666666,0.23666666666666666,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.29333333333333333,0.29333333333333333,0.29333333333333333,False,False
openbookqa,2_param-default,0.65,True,0.65,0.655,0.66,0.34,0.345,0.35,0.65,0.655,0.66,0.34,0.345,0.35,0.65,0.655,0.66,0.34,0.345,0.35,0.7,0.7,0.7,0.3,0.3,0.3,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.29333333333333333,0.29333333333333333,0.29333333333333333,False,True
openbookqa,5_param-ai2,0.6966666666666668,False,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.6933333333333334,0.6983333333333334,0.7033333333333334,0.2966666666666667,0.3016666666666667,0.30666666666666664,0.6933333333333334,0.6983333333333334,0.7033333333333334,0.2966666666666667,0.3016666666666667,0.30666666666666664,0.7133333333333334,0.7133333333333334,0.7133333333333334,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.27666666666666667,0.27666666666666667,0.27666666666666667,0.7233333333333334,0.7233333333333334,0.7233333333333334,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.6433333333333333,0.6483333333333333,0.6533333333333333,0.3466666666666667,0.3516666666666667,0.3566666666666667,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.29333333333333333,0.29333333333333333,0.29333333333333333,False,False
openbookqa,3_param-1_step,0.7533333333333333,False,0.7366666666666667,0.7366666666666667,0.7366666666666667,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.7366666666666667,0.7366666666666667,0.7366666666666667,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.75,0.755,0.76,0.24,0.245,0.25,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.7366666666666667,0.7366666666666667,0.7366666666666667,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.7366666666666667,0.7366666666666667,0.7366666666666667,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.75,0.755,0.76,0.24,0.245,0.25,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,False,False
openbookqa,5_param-1_step-ai2,0.6366666666666667,False,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6366666666666667,0.6416666666666667,0.6466666666666666,0.35333333333333333,0.35833333333333334,0.36333333333333334,0.6533333333333333,0.6533333333333333,0.6533333333333333,0.3466666666666667,0.3466666666666667,0.3466666666666667,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6366666666666667,0.6416666666666667,0.6466666666666666,0.35333333333333333,0.35833333333333334,0.36333333333333334,0.6533333333333333,0.6533333333333333,0.6533333333333333,0.3466666666666667,0.3466666666666667,0.3466666666666667,False,True
openbookqa,3_param-default-helper_points,0.7466666666666667,True,0.74,0.745,0.75,0.25,0.255,0.26,0.74,0.745,0.75,0.25,0.255,0.26,0.74,0.745,0.75,0.25,0.255,0.26,0.77,0.77,0.77,0.23,0.23,0.23,0.72,0.725,0.73,0.27,0.275,0.28,0.72,0.725,0.73,0.27,0.275,0.28,0.72,0.725,0.73,0.27,0.275,0.28,0.76,0.76,0.76,0.24,0.24,0.24,False,False
openbookqa,3_param-default-step2=0.5,0.7366666666666667,True,0.7366666666666667,0.7416666666666667,0.7466666666666667,0.25333333333333335,0.25833333333333336,0.2633333333333333,0.7366666666666667,0.7416666666666667,0.7466666666666667,0.25333333333333335,0.25833333333333336,0.2633333333333333,0.7366666666666667,0.7416666666666667,0.7466666666666667,0.25333333333333335,0.25833333333333336,0.2633333333333333,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.21333333333333335,0.21333333333333335,0.21333333333333335,0.6833333333333333,0.6883333333333334,0.6933333333333334,0.30666666666666664,0.31166666666666665,0.31666666666666665,0.6833333333333333,0.6883333333333334,0.6933333333333334,0.30666666666666664,0.31166666666666665,0.31666666666666665,0.6833333333333333,0.6883333333333334,0.6933333333333334,0.30666666666666664,0.31166666666666665,0.31666666666666665,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.24666666666666667,0.24666666666666667,0.24666666666666667,False,True
openbookqa,3_param-default-helper_points-step2=0.5,0.73,True,0.7266666666666667,0.7316666666666667,0.7366666666666667,0.2633333333333333,0.2683333333333333,0.2733333333333333,0.7266666666666667,0.7316666666666667,0.7366666666666667,0.2633333333333333,0.2683333333333333,0.2733333333333333,0.7266666666666667,0.7316666666666667,0.7366666666666667,0.2633333333333333,0.2683333333333333,0.2733333333333333,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.6266666666666667,0.6316666666666667,0.6366666666666667,0.36333333333333334,0.36833333333333335,0.37333333333333335,0.6266666666666667,0.6316666666666667,0.6366666666666667,0.36333333333333334,0.36833333333333335,0.37333333333333335,0.6266666666666667,0.6316666666666667,0.6366666666666667,0.36333333333333334,0.36833333333333335,0.37333333333333335,0.7,0.7,0.7,0.3,0.3,0.3,False,False
piqa,5_param-ai2,0.6433333333333333,False,0.25666666666666665,0.25666666666666665,0.25666666666666665,0.7433333333333333,0.7433333333333333,0.7433333333333333,0.64,0.6433333333333333,0.6466666666666666,0.35333333333333333,0.3566666666666667,0.36,0.64,0.6433333333333333,0.6466666666666666,0.35333333333333333,0.3566666666666667,0.36,0.63,0.63,0.63,0.37,0.37,0.37,0.25,0.25,0.25,0.75,0.75,0.75,0.7066666666666667,0.71,0.7133333333333334,0.2866666666666667,0.29,0.29333333333333333,0.7066666666666667,0.71,0.7133333333333334,0.2866666666666667,0.29,0.29333333333333333,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.2833333333333333,0.2833333333333333,0.2833333333333333,False,True
piqa,3_param-1_step,0.72,False,0.6966666666666667,0.7,0.7033333333333334,0.2966666666666667,0.3,0.30333333333333334,0.6966666666666667,0.7,0.7033333333333334,0.2966666666666667,0.3,0.30333333333333334,0.72,0.7233333333333334,0.7266666666666667,0.2733333333333333,0.27666666666666667,0.28,0.74,0.74,0.74,0.26,0.26,0.26,0.6966666666666667,0.7,0.7033333333333334,0.2966666666666667,0.3,0.30333333333333334,0.6966666666666667,0.7,0.7033333333333334,0.2966666666666667,0.3,0.30333333333333334,0.72,0.7233333333333334,0.7266666666666667,0.2733333333333333,0.27666666666666667,0.28,0.74,0.74,0.74,0.26,0.26,0.26,False,True
piqa,5_param-1_step-ai2,0.6366666666666667,False,0.66,0.6633333333333333,0.6666666666666666,0.3333333333333333,0.33666666666666667,0.34,0.66,0.6633333333333333,0.6666666666666666,0.3333333333333333,0.33666666666666667,0.34,0.6333333333333333,0.6366666666666667,0.64,0.36,0.36333333333333334,0.36666666666666664,0.6233333333333333,0.6233333333333333,0.6233333333333333,0.37666666666666665,0.37666666666666665,0.37666666666666665,0.66,0.6633333333333333,0.6666666666666666,0.3333333333333333,0.33666666666666667,0.34,0.66,0.6633333333333333,0.6666666666666666,0.3333333333333333,0.33666666666666667,0.34,0.6333333333333333,0.6366666666666667,0.64,0.36,0.36333333333333334,0.36666666666666664,0.6233333333333333,0.6233333333333333,0.6233333333333333,0.37666666666666665,0.37666666666666665,0.37666666666666665,False,True
socialiqa,3_param-default,0.57,True,0.5566666666666666,0.5633333333333334,0.57,0.43,0.43666666666666665,0.44333333333333336,0.5566666666666666,0.5633333333333334,0.57,0.43,0.43666666666666665,0.44333333333333336,0.5566666666666666,0.5633333333333334,0.57,0.43,0.43666666666666665,0.44333333333333336,0.67,0.67,0.67,0.33,0.33,0.33,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.75,0.75,0.75,0.25,0.25,0.25,False,True
socialiqa,2_param-default,0.62,True,0.61,0.6166666666666667,0.6233333333333333,0.37666666666666665,0.38333333333333336,0.39,0.61,0.6166666666666667,0.6233333333333333,0.37666666666666665,0.38333333333333336,0.39,0.61,0.6166666666666667,0.6233333333333333,0.37666666666666665,0.38333333333333336,0.39,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.2733333333333333,0.2733333333333333,0.2733333333333333,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.75,0.75,0.75,0.25,0.25,0.25,False,False
socialiqa,5_param-ai2,0.5766666666666667,False,0.31333333333333335,0.31333333333333335,0.31333333333333335,0.6866666666666666,0.6866666666666666,0.6866666666666666,0.5633333333333334,0.57,0.5766666666666667,0.42333333333333334,0.43,0.43666666666666665,0.5633333333333334,0.57,0.5766666666666667,0.42333333333333334,0.43,0.43666666666666665,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.20666666666666667,0.20666666666666667,0.20666666666666667,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.68,0.6866666666666666,0.6933333333333334,0.30666666666666664,0.31333333333333335,0.32,0.75,0.75,0.75,0.25,0.25,0.25,False,True
socialiqa,3_param-1_step,0.7733333333333333,False,0.7566666666666667,0.7583333333333333,0.76,0.24,0.24166666666666667,0.24333333333333335,0.7566666666666667,0.7583333333333333,0.76,0.24,0.24166666666666667,0.24333333333333335,0.7633333333333333,0.77,0.7766666666666666,0.22333333333333333,0.23,0.23666666666666666,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.20666666666666667,0.20666666666666667,0.20666666666666667,0.7566666666666667,0.7583333333333333,0.76,0.24,0.24166666666666667,0.24333333333333335,0.7566666666666667,0.7583333333333333,0.76,0.24,0.24166666666666667,0.24333333333333335,0.7633333333333333,0.77,0.7766666666666666,0.22333333333333333,0.23,0.23666666666666666,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.20666666666666667,0.20666666666666667,0.20666666666666667,False,False
socialiqa,5_param-1_step-ai2,0.5166666666666667,False,0.5066666666666667,0.5083333333333333,0.51,0.49,0.49166666666666664,0.49333333333333335,0.5066666666666667,0.5083333333333333,0.51,0.49,0.49166666666666664,0.49333333333333335,0.5033333333333333,0.51,0.5166666666666667,0.48333333333333334,0.49,0.49666666666666665,0.6233333333333333,0.6233333333333333,0.6233333333333333,0.37666666666666665,0.37666666666666665,0.37666666666666665,0.5066666666666667,0.5083333333333333,0.51,0.49,0.49166666666666664,0.49333333333333335,0.5066666666666667,0.5083333333333333,0.51,0.49,0.49166666666666664,0.49333333333333335,0.5033333333333333,0.51,0.5166666666666667,0.48333333333333334,0.49,0.49666666666666665,0.6233333333333333,0.6233333333333333,0.6233333333333333,0.37666666666666665,0.37666666666666665,0.37666666666666665,False,True
socialiqa,3_param-default-helper_points,0.5933333333333334,True,0.58,0.5866666666666667,0.5933333333333334,0.4066666666666667,0.41333333333333333,0.42,0.58,0.5866666666666667,0.5933333333333334,0.4066666666666667,0.41333333333333333,0.42,0.58,0.5866666666666667,0.5933333333333334,0.4066666666666667,0.41333333333333333,0.42,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.73,0.7366666666666667,0.7433333333333333,0.25666666666666665,0.2633333333333333,0.27,0.73,0.7366666666666667,0.7433333333333333,0.25666666666666665,0.2633333333333333,0.27,0.73,0.7366666666666667,0.7433333333333333,0.25666666666666665,0.2633333333333333,0.27,0.77,0.77,0.77,0.23,0.23,0.23,False,True
socialiqa,3_param-default-step2=0.5,0.6333333333333333,True,0.62,0.6266666666666667,0.6333333333333333,0.36666666666666664,0.37333333333333335,0.38,0.62,0.6266666666666667,0.6333333333333333,0.36666666666666664,0.37333333333333335,0.38,0.62,0.6266666666666667,0.6333333333333333,0.36666666666666664,0.37333333333333335,0.38,0.7,0.7,0.7,0.3,0.3,0.3,0.6833333333333333,0.69,0.6966666666666667,0.30333333333333334,0.31,0.31666666666666665,0.6833333333333333,0.69,0.6966666666666667,0.30333333333333334,0.31,0.31666666666666665,0.6833333333333333,0.69,0.6966666666666667,0.30333333333333334,0.31,0.31666666666666665,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.29333333333333333,0.29333333333333333,0.29333333333333333,False,True
socialiqa,3_param-default-helper_points-step2=0.5,0.56,True,0.5466666666666666,0.5533333333333333,0.56,0.44,0.44666666666666666,0.4533333333333333,0.5466666666666666,0.5533333333333333,0.56,0.44,0.44666666666666666,0.4533333333333333,0.5466666666666666,0.5533333333333333,0.56,0.44,0.44666666666666666,0.4533333333333333,0.6533333333333333,0.6533333333333333,0.6533333333333333,0.3466666666666667,0.3466666666666667,0.3466666666666667,0.7266666666666667,0.7333333333333333,0.74,0.26,0.26666666666666666,0.2733333333333333,0.7266666666666667,0.7333333333333333,0.74,0.26,0.26666666666666666,0.2733333333333333,0.7266666666666667,0.7333333333333333,0.74,0.26,0.26666666666666666,0.2733333333333333,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.23333333333333334,0.23333333333333334,0.23333333333333334,False,True
winogrande,3_param-default,0.67,True,0.66,0.665,0.67,0.33,0.335,0.34,0.66,0.665,0.67,0.33,0.335,0.34,0.66,0.665,0.67,0.33,0.335,0.34,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.2733333333333333,0.2733333333333333,0.2733333333333333,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.3233333333333333,0.3233333333333333,0.3233333333333333,False,True
winogrande,2_param-default,0.6133333333333333,True,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6633333333333333,0.6633333333333333,0.6633333333333333,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.3233333333333333,0.3233333333333333,0.3233333333333333,False,True
winogrande,5_param-ai2,0.65,False,0.43666666666666665,0.43666666666666665,0.43666666666666665,0.5633333333333334,0.5633333333333334,0.5633333333333334,0.64,0.645,0.65,0.35,0.355,0.36,0.64,0.645,0.65,0.35,0.355,0.36,0.6933333333333334,0.6933333333333334,0.6933333333333334,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.46,0.46,0.46,0.54,0.54,0.54,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6033333333333334,0.6083333333333333,0.6133333333333333,0.38666666666666666,0.39166666666666666,0.39666666666666667,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.3233333333333333,0.3233333333333333,0.3233333333333333,False,True
winogrande,3_param-1_step,0.6066666666666667,False,0.61,0.6133333333333333,0.6166666666666667,0.38333333333333336,0.38666666666666666,0.39,0.61,0.6133333333333333,0.6166666666666667,0.38333333333333336,0.38666666666666666,0.39,0.6,0.605,0.61,0.39,0.395,0.4,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.3233333333333333,0.3233333333333333,0.3233333333333333,0.61,0.6133333333333333,0.6166666666666667,0.38333333333333336,0.38666666666666666,0.39,0.61,0.6133333333333333,0.6166666666666667,0.38333333333333336,0.38666666666666666,0.39,0.6,0.605,0.61,0.39,0.395,0.4,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.3233333333333333,0.3233333333333333,0.3233333333333333,False,False
winogrande,5_param-1_step-ai2,0.5966666666666667,False,0.62,0.6233333333333333,0.6266666666666667,0.37333333333333335,0.37666666666666665,0.38,0.62,0.6233333333333333,0.6266666666666667,0.37333333333333335,0.37666666666666665,0.38,0.5866666666666667,0.5916666666666667,0.5966666666666667,0.4033333333333333,0.4083333333333333,0.41333333333333333,0.5933333333333334,0.5933333333333334,0.5933333333333334,0.4066666666666667,0.4066666666666667,0.4066666666666667,0.62,0.6233333333333333,0.6266666666666667,0.37333333333333335,0.37666666666666665,0.38,0.62,0.6233333333333333,0.6266666666666667,0.37333333333333335,0.37666666666666665,0.38,0.5866666666666667,0.5916666666666667,0.5966666666666667,0.4033333333333333,0.4083333333333333,0.41333333333333333,0.5933333333333334,0.5933333333333334,0.5933333333333334,0.4066666666666667,0.4066666666666667,0.4066666666666667,False,True
winogrande,3_param-default-helper_points,0.6666666666666665,True,0.6566666666666666,0.6616666666666666,0.6666666666666666,0.3333333333333333,0.3383333333333333,0.3433333333333333,0.6566666666666666,0.6616666666666666,0.6666666666666666,0.3333333333333333,0.3383333333333333,0.3433333333333333,0.6566666666666666,0.6616666666666666,0.6666666666666666,0.3333333333333333,0.3383333333333333,0.3433333333333333,0.67,0.67,0.67,0.33,0.33,0.33,0.69,0.695,0.7,0.3,0.305,0.31,0.69,0.695,0.7,0.3,0.305,0.31,0.69,0.695,0.7,0.3,0.305,0.31,0.7566666666666667,0.7566666666666667,0.7566666666666667,0.24333333333333335,0.24333333333333335,0.24333333333333335,False,True
winogrande,3_param-default-step2=0.5,0.64,True,0.63,0.635,0.64,0.36,0.365,0.37,0.63,0.635,0.64,0.36,0.365,0.37,0.63,0.635,0.64,0.36,0.365,0.37,0.69,0.69,0.69,0.31,0.31,0.31,0.5866666666666667,0.5916666666666667,0.5966666666666667,0.4033333333333333,0.4083333333333333,0.41333333333333333,0.5866666666666667,0.5916666666666667,0.5966666666666667,0.4033333333333333,0.4083333333333333,0.41333333333333333,0.5866666666666667,0.5916666666666667,0.5966666666666667,0.4033333333333333,0.4083333333333333,0.41333333333333333,0.6866666666666666,0.6866666666666666,0.6866666666666666,0.31333333333333335,0.31333333333333335,0.31333333333333335,False,True
winogrande,3_param-default-helper_points-step2=0.5,0.6733333333333333,True,0.6666666666666666,0.6716666666666666,0.6766666666666666,0.3233333333333333,0.3283333333333333,0.3333333333333333,0.6666666666666666,0.6716666666666666,0.6766666666666666,0.3233333333333333,0.3283333333333333,0.3333333333333333,0.6666666666666666,0.6716666666666666,0.6766666666666666,0.3233333333333333,0.3283333333333333,0.3333333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6933333333333334,0.6983333333333334,0.7033333333333334,0.2966666666666667,0.3016666666666667,0.30666666666666664,0.6933333333333334,0.6983333333333334,0.7033333333333334,0.2966666666666667,0.3016666666666667,0.30666666666666664,0.6933333333333334,0.6983333333333334,0.7033333333333334,0.2966666666666667,0.3016666666666667,0.30666666666666664,0.76,0.76,0.76,0.24,0.24,0.24,False,False
